108.175.39.202-131.202.240.150-80-40884-6,packet_id: 1,delay: 0.6909618377685547
108.175.39.202-131.202.240.150-80-40884-6,packet_id: 2,delay: 0.671464204788208
199.16.156.201-131.202.240.150-443-37303-6,packet_id: 1,delay: 0.642230749130249
137.117.177.33-10.8.8.178-443-40028-6,packet_id: 1,delay: 0.5110316276550293
173.194.123.101-131.202.240.150-443-53805-6,packet_id: 1,delay: 0.5023524761199951
157.56.192.53-10.8.8.130-443-33104-6,packet_id: 1,delay: 0.3589143753051758
157.56.192.53-10.8.8.130-443-33104-6,packet_id: 2,delay: 0.3551337718963623
108.175.43.161-131.202.240.150-80-57196-6,packet_id: 1,delay: 0.38319849967956543
108.175.43.161-131.202.240.150-80-57196-6,packet_id: 2,delay: 0.40168285369873047
108.175.43.161-131.202.240.150-80-57196-6,packet_id: 3,delay: 0.4045743942260742
108.175.43.161-131.202.240.150-80-57196-6,packet_id: 4,delay: 0.4170551300048828
108.175.43.161-131.202.240.150-80-57196-6,packet_id: 5,delay: 0.40628838539123535
108.175.43.161-131.202.240.150-80-57196-6,packet_id: 6,delay: 0.396714448928833
108.175.43.161-131.202.240.150-80-57196-6,packet_id: 7,delay: 0.39342665672302246
108.175.43.146-131.202.240.150-80-60056-6,packet_id: 1,delay: 0.35706663131713867
108.175.43.146-131.202.240.150-80-60056-6,packet_id: 2,delay: 0.3136124610900879
108.175.43.146-131.202.240.150-80-60056-6,packet_id: 3,delay: 0.3538830280303955
108.175.43.146-131.202.240.150-80-60056-6,packet_id: 4,delay: 0.35285449028015137
108.175.43.146-131.202.240.150-80-60056-6,packet_id: 5,delay: 0.3829066753387451
108.175.43.146-131.202.240.150-80-60056-6,packet_id: 6,delay: 0.3889040946960449
108.175.43.146-131.202.240.150-80-60056-6,packet_id: 7,delay: 0.35111474990844727
108.175.43.146-131.202.240.150-80-60056-6,packet_id: 8,delay: 0.3772561550140381
10.8.8.110-63.245.216.132-39035-443-6,packet_id: 1,delay: 0.21143054962158203
10.0.2.15-24.140.134.21-45746-45411-6,packet_id: 1,delay: 0.4727311134338379
10.8.8.110-63.245.216.134-46949-443-6,packet_id: 1,delay: 0.4082632064819336
173.194.20.107-131.202.240.150-443-44157-6,packet_id: 1,delay: 0.355116605758667
173.194.20.107-131.202.240.150-443-44157-6,packet_id: 2,delay: 0.40194272994995117
173.194.20.107-131.202.240.150-443-44157-6,packet_id: 3,delay: 0.3998382091522217
173.194.20.107-131.202.240.150-443-44157-6,packet_id: 4,delay: 0.390641450881958
173.194.20.107-131.202.240.150-443-44157-6,packet_id: 5,delay: 0.3795645236968994
173.194.20.107-131.202.240.150-443-44157-6,packet_id: 6,delay: 0.3672811985015869
173.194.20.107-131.202.240.150-443-44157-6,packet_id: 7,delay: 0.3739316463470459
173.194.20.107-131.202.240.150-443-44157-6,packet_id: 8,delay: 0.3858976364135742
173.194.20.107-131.202.240.150-443-44157-6,packet_id: 9,delay: 0.38040614128112793
10.0.2.15-64.233.183.16-43558-993-6,packet_id: 1,delay: 0.6787986755371094
10.0.2.15-64.233.183.16-43558-993-6,packet_id: 2,delay: 0.6637790203094482
10.8.8.110-64.233.184.16-37404-465-6,packet_id: 1,delay: 0.40373849868774414
131.202.240.87-64.12.27.65-64714-443-6,packet_id: 1,delay: 0.20020627975463867
108.175.42.181-131.202.240.150-80-58287-6,packet_id: 1,delay: 0.323244571685791
108.175.42.181-131.202.240.150-80-58287-6,packet_id: 2,delay: 0.34297704696655273
108.175.42.181-131.202.240.150-80-58287-6,packet_id: 3,delay: 0.3143138885498047
108.175.42.181-131.202.240.150-80-58287-6,packet_id: 4,delay: 0.32476091384887695
108.175.42.181-131.202.240.150-80-58287-6,packet_id: 5,delay: 0.31331467628479004
10.8.8.110-64.233.184.16-37424-465-6,packet_id: 1,delay: 0.4066636562347412
10.0.2.15-74.125.71.16-51269-465-6,packet_id: 1,delay: 0.5568768978118896
131.202.240.87-65.55.2.6-11378-443-6,packet_id: 1,delay: 0.22951722145080566
10.0.2.15-74.125.207.16-42905-465-6,packet_id: 1,delay: 0.4540550708770752
10.8.8.110-64.233.184.16-37428-465-6,packet_id: 1,delay: 0.39791178703308105
131.202.240.87-68.67.153.40-11386-80-6,packet_id: 1,delay: 0.15999484062194824
10.0.2.15-74.125.207.16-42924-465-6,packet_id: 1,delay: 0.45446014404296875
10.8.8.110-64.233.184.16-37433-465-6,packet_id: 1,delay: 0.3932769298553467
131.202.240.87-74.125.69.16-10714-993-6,packet_id: 1,delay: 0.45523762702941895
10.0.2.15-74.125.207.16-48993-465-6,packet_id: 1,delay: 0.4659419059753418
131.202.240.87-74.125.69.16-10741-993-6,packet_id: 1,delay: 0.4613640308380127
131.202.240.87-74.125.69.16-10741-993-6,packet_id: 2,delay: 0.4783759117126465
131.202.240.87-74.125.69.16-10741-993-6,packet_id: 3,delay: 0.4744899272918701
10.0.2.15-74.125.207.16-49005-465-6,packet_id: 1,delay: 0.4660923480987549
10.0.2.15-137.116.32.77-34727-443-6,packet_id: 1,delay: 0.42774009704589844
10.0.2.15-204.83.155.169-54967-32620-6,packet_id: 1,delay: 0.740325927734375
131.202.240.87-74.125.69.16-10743-993-6,packet_id: 1,delay: 0.457613468170166
10.0.2.15-216.58.208.46-53913-80-6,packet_id: 1,delay: 0.7496769428253174
131.202.240.87-74.125.134.188-64960-5228-6,packet_id: 1,delay: 0.5506305694580078
131.202.240.87-74.125.202.16-10773-993-6,packet_id: 1,delay: 0.22927308082580566
131.202.240.87-74.125.202.16-10798-993-6,packet_id: 1,delay: 0.23056507110595703
131.202.240.87-105.237.177.132-42322-50244-6,packet_id: 1,delay: 0.356309175491333
131.202.240.87-107.21.103.88-11343-443-6,packet_id: 1,delay: 0.4920363426208496
131.202.240.87-131.202.240.242-42322-5619-6,packet_id: 1,delay: 0.19566822052001953
131.202.240.87-131.202.240.242-42322-5619-6,packet_id: 2,delay: 0.18111681938171387
131.202.240.87-131.202.240.242-42322-5619-6,packet_id: 3,delay: 0.18566274642944336
131.202.240.87-131.202.240.242-42322-5619-6,packet_id: 4,delay: 0.1728208065032959
131.202.240.87-131.202.240.242-42322-5619-6,packet_id: 5,delay: 0.16528987884521484
131.202.240.87-131.202.240.242-42322-5619-6,packet_id: 6,delay: 0.17880916595458984
131.202.240.87-131.202.240.242-42322-5619-6,packet_id: 7,delay: 0.16903281211853027
131.202.240.87-131.202.240.242-42322-5619-6,packet_id: 8,delay: 0.173295259475708
131.202.240.87-131.202.240.242-42322-5619-6,packet_id: 9,delay: 0.1616528034210205
131.202.240.87-131.202.240.242-42322-5619-6,packet_id: 10,delay: 0.19907927513122559
131.202.240.87-131.202.240.242-42322-5619-6,packet_id: 11,delay: 0.18961548805236816
131.202.240.87-131.202.240.242-42322-5619-6,packet_id: 12,delay: 0.16525506973266602
131.202.240.87-131.202.240.242-42322-5619-6,packet_id: 13,delay: 0.172896146774292
131.202.240.87-131.202.240.242-42322-5619-6,packet_id: 14,delay: 0.18199396133422852
131.202.240.87-131.202.240.242-42322-5619-6,packet_id: 15,delay: 0.18195509910583496
131.202.240.87-131.202.240.242-42322-5619-6,packet_id: 16,delay: 0.19253253936767578
131.202.240.87-131.202.240.242-42322-5619-6,packet_id: 17,delay: 0.17731165885925293
131.202.240.87-131.202.240.242-42322-5619-6,packet_id: 18,delay: 0.20068097114562988
131.202.240.87-131.202.240.242-42322-5619-6,packet_id: 19,delay: 0.20017433166503906
131.202.240.87-131.202.240.242-42322-5619-6,packet_id: 20,delay: 0.18864917755126953
131.202.240.87-131.202.240.242-42322-5619-6,packet_id: 21,delay: 0.17316269874572754
131.202.240.87-131.202.240.242-42322-5619-6,packet_id: 22,delay: 0.18026018142700195
131.202.240.87-131.202.240.242-42322-5619-6,packet_id: 23,delay: 0.20796918869018555
131.202.240.87-131.202.240.242-42322-5619-6,packet_id: 24,delay: 0.20681333541870117
131.202.240.87-131.202.240.242-42322-5619-6,packet_id: 25,delay: 0.19018769264221191
131.202.240.87-131.202.240.242-42322-5619-6,packet_id: 26,delay: 0.20247650146484375
131.202.240.87-131.202.240.242-42322-5619-6,packet_id: 27,delay: 0.19119787216186523
131.202.240.87-131.202.240.242-42322-5619-6,packet_id: 28,delay: 0.19418072700500488
