157.56.192.53-10.8.8.130-443-33104-6,packet_id: 1,delay: 0.36563563346862793
157.56.192.53-10.8.8.130-443-33104-6,packet_id: 2,delay: 0.37524914741516113
173.194.67.16-10.8.8.234-465-37826-6,packet_id: 1,delay: 0.2799859046936035
10.8.8.138-24.156.130.203-55782-80-6,packet_id: 1,delay: 0.061402320861816406
10.8.8.138-24.156.130.203-55782-80-6,packet_id: 2,delay: 0.03991270065307617
10.8.8.138-24.156.130.203-55782-80-6,packet_id: 3,delay: 0.04377293586730957
10.8.8.138-24.156.130.203-55782-80-6,packet_id: 4,delay: 0.043871402740478516
173.194.67.16-10.8.8.234-465-37857-6,packet_id: 1,delay: 0.27094602584838867
173.194.67.16-10.8.8.234-465-37860-6,packet_id: 1,delay: 0.3558175563812256
173.194.67.16-10.8.8.234-465-37865-6,packet_id: 1,delay: 0.29666972160339355
173.194.67.16-10.8.8.234-465-37872-6,packet_id: 1,delay: 0.35813331604003906
10.8.8.138-107.22.243.234-35936-443-6,packet_id: 1,delay: 0.16977500915527344
10.8.8.130-2.30.116.54-48835-58139-6,packet_id: 1,delay: 0.3627181053161621
10.8.8.130-2.30.116.54-48835-58139-6,packet_id: 2,delay: 0.2672414779663086
10.8.8.130-2.30.116.54-48835-58139-6,packet_id: 3,delay: 0.30898213386535645
10.8.8.138-185.2.220.137-43533-80-6,packet_id: 1,delay: 0.2687704563140869
10.8.8.138-185.2.220.137-43533-80-6,packet_id: 2,delay: 0.27255940437316895
10.8.8.138-185.2.220.137-43533-80-6,packet_id: 3,delay: 0.2774369716644287
10.8.8.138-185.2.220.137-43533-80-6,packet_id: 4,delay: 0.29332995414733887
10.8.8.138-185.2.220.137-43533-80-6,packet_id: 5,delay: 0.2948598861694336
10.8.8.138-185.2.220.137-43533-80-6,packet_id: 6,delay: 0.2900254726409912
10.8.8.138-185.2.220.137-43533-80-6,packet_id: 7,delay: 0.23739886283874512
10.8.8.138-185.2.220.137-43533-80-6,packet_id: 8,delay: 0.30546045303344727
10.8.8.138-185.2.220.137-43533-80-6,packet_id: 9,delay: 0.2996084690093994
10.8.8.138-185.2.220.137-43533-80-6,packet_id: 10,delay: 0.2908036708831787
