157.56.192.53-10.8.8.130-443-33104-6,packet_id: 1,delay: 0.4021773338317871
157.56.192.53-10.8.8.130-443-33104-6,packet_id: 2,delay: 0.39632630348205566
173.194.67.16-10.8.8.234-465-37826-6,packet_id: 1,delay: 0.32737064361572266
173.194.67.16-10.8.8.234-465-37857-6,packet_id: 1,delay: 0.33381104469299316
173.194.67.16-10.8.8.234-465-37860-6,packet_id: 1,delay: 0.3248448371887207
10.8.8.178-2.30.116.54-43020-58139-6,packet_id: 1,delay: 0.27153587341308594
10.8.8.178-2.30.116.54-43020-58139-6,packet_id: 2,delay: 0.2782289981842041
10.8.8.178-2.30.116.54-43020-58139-6,packet_id: 3,delay: 0.2712438106536865
10.8.8.178-2.30.116.54-43020-58139-6,packet_id: 4,delay: 0.2676701545715332
10.8.8.178-2.30.116.54-43020-58139-6,packet_id: 5,delay: 0.2741515636444092
10.8.8.178-2.30.116.54-43020-58139-6,packet_id: 6,delay: 0.26201438903808594
108.175.42.181-131.202.240.150-80-58287-6,packet_id: 1,delay: 0.2329418659210205
108.175.42.181-131.202.240.150-80-58287-6,packet_id: 2,delay: 0.21960854530334473
108.175.42.181-131.202.240.150-80-58287-6,packet_id: 3,delay: 0.22002267837524414
108.175.42.181-131.202.240.150-80-58287-6,packet_id: 4,delay: 0.20557308197021484
108.175.42.181-131.202.240.150-80-58287-6,packet_id: 5,delay: 0.20823454856872559
10.8.8.138-24.156.130.203-55782-80-6,packet_id: 1,delay: 0.18525075912475586
10.8.8.138-24.156.130.203-55782-80-6,packet_id: 2,delay: 0.1877915859222412
10.8.8.138-24.156.130.203-55782-80-6,packet_id: 3,delay: 0.19075226783752441
10.8.8.138-24.156.130.203-55782-80-6,packet_id: 4,delay: 0.1898026466369629
173.194.67.16-10.8.8.234-465-37865-6,packet_id: 1,delay: 0.32048845291137695
173.194.67.16-10.8.8.234-465-37872-6,packet_id: 1,delay: 0.31078553199768066
10.8.8.110-63.245.216.132-39035-443-6,packet_id: 1,delay: 0.3393561840057373
