108.175.39.202-131.202.240.150-80-40884-6,packet_id: 1,delay: 0.5862541198730469
108.175.39.202-131.202.240.150-80-40884-6,packet_id: 2,delay: 0.5951805114746094
199.16.156.201-131.202.240.150-443-37303-6,packet_id: 1,delay: 0.5546054840087891
108.175.43.161-131.202.240.150-80-57196-6,packet_id: 1,delay: 0.31659460067749023
108.175.43.161-131.202.240.150-80-57196-6,packet_id: 2,delay: 0.3114035129547119
108.175.43.161-131.202.240.150-80-57196-6,packet_id: 3,delay: 0.30193614959716797
108.175.43.161-131.202.240.150-80-57196-6,packet_id: 4,delay: 0.31458449363708496
108.175.43.161-131.202.240.150-80-57196-6,packet_id: 5,delay: 0.3112187385559082
108.175.43.161-131.202.240.150-80-57196-6,packet_id: 6,delay: 0.2897679805755615
108.175.43.161-131.202.240.150-80-57196-6,packet_id: 7,delay: 0.3098738193511963
108.175.43.146-131.202.240.150-80-60056-6,packet_id: 1,delay: 0.2755575180053711
108.175.43.146-131.202.240.150-80-60056-6,packet_id: 2,delay: 0.2644672393798828
108.175.43.146-131.202.240.150-80-60056-6,packet_id: 3,delay: 0.2761416435241699
108.175.43.146-131.202.240.150-80-60056-6,packet_id: 4,delay: 0.2715773582458496
108.175.43.146-131.202.240.150-80-60056-6,packet_id: 5,delay: 0.2661402225494385
108.175.43.146-131.202.240.150-80-60056-6,packet_id: 6,delay: 0.2587006092071533
108.175.43.146-131.202.240.150-80-60056-6,packet_id: 7,delay: 0.2705667018890381
108.175.43.146-131.202.240.150-80-60056-6,packet_id: 8,delay: 0.2697577476501465
137.117.177.33-10.8.8.178-443-40028-6,packet_id: 1,delay: 0.53619384765625
157.56.192.53-10.8.8.130-443-33104-6,packet_id: 1,delay: 0.34593987464904785
157.56.192.53-10.8.8.130-443-33104-6,packet_id: 2,delay: 0.3537275791168213
10.8.8.110-63.245.216.132-39035-443-6,packet_id: 1,delay: 0.20312905311584473
10.0.2.15-24.140.134.21-45746-45411-6,packet_id: 1,delay: 0.4336972236633301
173.194.123.101-131.202.240.150-443-53805-6,packet_id: 1,delay: 0.42064547538757324
131.202.240.87-64.12.27.65-64714-443-6,packet_id: 1,delay: 0.09280180931091309
10.8.8.110-63.245.216.134-46949-443-6,packet_id: 1,delay: 0.3908803462982178
10.0.2.15-64.233.183.16-43558-993-6,packet_id: 1,delay: 0.5913300514221191
10.0.2.15-64.233.183.16-43558-993-6,packet_id: 2,delay: 0.6599106788635254
108.175.42.181-131.202.240.150-80-58287-6,packet_id: 1,delay: 0.22558975219726562
108.175.42.181-131.202.240.150-80-58287-6,packet_id: 2,delay: 0.2204291820526123
108.175.42.181-131.202.240.150-80-58287-6,packet_id: 3,delay: 0.21912074089050293
108.175.42.181-131.202.240.150-80-58287-6,packet_id: 4,delay: 0.20969605445861816
108.175.42.181-131.202.240.150-80-58287-6,packet_id: 5,delay: 0.21770858764648438
173.194.20.107-131.202.240.150-443-44157-6,packet_id: 1,delay: 0.279693603515625
173.194.20.107-131.202.240.150-443-44157-6,packet_id: 2,delay: 0.29900074005126953
173.194.20.107-131.202.240.150-443-44157-6,packet_id: 3,delay: 0.28695058822631836
173.194.20.107-131.202.240.150-443-44157-6,packet_id: 4,delay: 0.28818678855895996
173.194.20.107-131.202.240.150-443-44157-6,packet_id: 5,delay: 0.2914581298828125
173.194.20.107-131.202.240.150-443-44157-6,packet_id: 6,delay: 0.29078006744384766
173.194.20.107-131.202.240.150-443-44157-6,packet_id: 7,delay: 0.2872493267059326
173.194.20.107-131.202.240.150-443-44157-6,packet_id: 8,delay: 0.27068161964416504
173.194.20.107-131.202.240.150-443-44157-6,packet_id: 9,delay: 0.2743353843688965
131.202.240.87-65.55.2.6-11378-443-6,packet_id: 1,delay: 0.1657581329345703
10.8.8.110-64.233.184.16-37404-465-6,packet_id: 1,delay: 0.31852221488952637
131.202.240.87-68.67.153.40-11386-80-6,packet_id: 1,delay: 0.10946965217590332
10.8.8.110-64.233.184.16-37424-465-6,packet_id: 1,delay: 0.3002433776855469
10.0.2.15-74.125.71.16-51269-465-6,packet_id: 1,delay: 0.47119998931884766
131.202.240.87-74.125.69.16-10714-993-6,packet_id: 1,delay: 0.48825764656066895
10.8.8.110-64.233.184.16-37428-465-6,packet_id: 1,delay: 0.3772621154785156
10.0.2.15-74.125.207.16-42905-465-6,packet_id: 1,delay: 0.3829221725463867
131.202.240.87-74.125.69.16-10741-993-6,packet_id: 1,delay: 0.4421086311340332
